REGIAO;UF;MUNICIPIO;PRODUTO;DATA_COLETA;VALOR_VENDA;BANDEIRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,72;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,87;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,69;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,59;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,73;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,98;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,29;VIBRA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,09;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,79;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,36;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,14;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,49;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,49;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,79;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,87;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,79;VIBRA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,79;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,49;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,39;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,99;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,09;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,99;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,19;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,89;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,39;ALESAT
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,49;ALESAT
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,27;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,64;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,19;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,19;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,98;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,19;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,24;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,17;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,98;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,59;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,39;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,69;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,39;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,07;VIBRA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,97;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,59;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,39;VIBRA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,09;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,89;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,59;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,59;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,29;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,39;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,99;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,11;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;6,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,69;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,29;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,19;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,89;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,47;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,99;RAIZEN
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;RZD DISTRIBUIDORA
N;AM;MANAUS;ETANOL;02/01/2024;4,2;RZD DISTRIBUIDORA
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;IPIRANGA
N;AM;MANAUS;ETANOL;02/01/2024;4,19;IPIRANGA
N;AM;MANAUS;GASOLINA;02/01/2024;5,79;IPIRANGA
N;AM;MANAUS;GASOLINA;02/01/2024;5,69;EQUADOR
N;AM;MANAUS;GASOLINA;02/01/2024;5,79;SABBÁ
N;AM;MANAUS;ETANOL;02/01/2024;4,29;SABBÁ
N;AM;MANAUS;GASOLINA;02/01/2024;5,79;VIBRA
N;AM;MANAUS;ETANOL;02/01/2024;4,29;VIBRA
N;AM;MANAUS;GASOLINA;02/01/2024;5,77;VIBRA
N;AM;MANAUS;ETANOL;02/01/2024;4,59;VIBRA
N;AM;MANAUS;GASOLINA;02/01/2024;5,99;EQUADOR
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;VIBRA
N;AM;MANAUS;ETANOL;02/01/2024;4,25;VIBRA
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;IPIRANGA
N;AM;MANAUS;ETANOL;02/01/2024;4,25;IPIRANGA
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;IPIRANGA
N;AM;MANAUS;ETANOL;02/01/2024;4,15;IPIRANGA
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;ATEM' S
N;AM;MANAUS;ETANOL;02/01/2024;4,25;ATEM' S
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;ATEM' S
N;AM;MANAUS;ETANOL;02/01/2024;4,17;ATEM' S
N;AM;MANAUS;GASOLINA;02/01/2024;5,79;VIBRA
N;AM;MANAUS;ETANOL;02/01/2024;4,39;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,94;IPIRANGA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,89;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,69;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,95;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,49;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,49;RAIZEN
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,95;IPIRANGA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;ALESAT
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,59;ALESAT
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,98;IPIRANGA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,32;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,94;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,93;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,69;RAIZEN
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,29;RAIZEN
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,59;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,94;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,29;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,09;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,95;ALESAT
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,45;ALESAT
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,97;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,97;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,59;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,94;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,92;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;SP
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,09;SP
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,95;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,28;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,95;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,69;RAIZEN
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,09;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,49;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,09;RAIZEN
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,49;RAIZEN
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,79;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;02/01/2024;3,69;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,17;RAIZEN
SE;MG;BELO HORIZONTE;ETANOL;02/01/2024;3,27;RAIZEN
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,99;IPIRANGA
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,59;ALESAT
SE;MG;BELO HORIZONTE;ETANOL;02/01/2024;3,59;ALESAT
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,57;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;02/01/2024;3,57;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,57;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;02/01/2024;3,57;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,29;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;02/01/2024;3,29;VIBRA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,96;VIBRA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;4,68;VIBRA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,59;ALESAT
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;3,79;ALESAT
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,88;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;3,98;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,29;ALESAT
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,35;RAIZEN MIME
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;3,99;RAIZEN MIME
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,89;RAIZEN MIME
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;4,49;RAIZEN MIME
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,39;POTENCIAL
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;3,89;POTENCIAL
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,69;RAIZEN MIME
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;3,89;RAIZEN MIME
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,39;VIBRA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,99;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;4,49;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,69;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;4,29;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,65;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,78;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;4,68;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,29;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;3,79;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,29;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;4,29;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,89;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;4,29;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;02/01/2024;5,69;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;02/01/2024;3,79;IPIRANGA
N;TO;PALMAS;GASOLINA;02/01/2024;5,55;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,85;BRANCA
N;TO;PALMAS;GASOLINA;02/01/2024;5,55;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,85;BRANCA
N;TO;PALMAS;GASOLINA;02/01/2024;5,55;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,95;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,89;RAIZEN
N;TO;PALMAS;GASOLINA;02/01/2024;5,55;VIBRA
N;TO;PALMAS;ETANOL;02/01/2024;3,89;VIBRA
N;TO;PALMAS;GASOLINA;02/01/2024;5,55;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,85;BRANCA
N;TO;PALMAS;GASOLINA;02/01/2024;5,55;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,85;BRANCA
N;TO;PALMAS;GASOLINA;02/01/2024;5,55;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,85;BRANCA
N;AM;MANAUS;GASOLINA;02/01/2024;5,48;VIBRA
N;AM;MANAUS;ETANOL;02/01/2024;4,15;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,19;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,59;BRANCA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,47;VIBRA
NE;RN;NATAL;GASOLINA;02/01/2024;5,83;ALESAT
NE;RN;NATAL;ETANOL;02/01/2024;4,18;ALESAT
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,79;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,59;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,49;RAIZEN
SE;SP;SAO PAULO;GASOLINA;02/01/2024;7,39;VIBRA
SE;SP;SAO PAULO;ETANOL;02/01/2024;4,99;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,69;ALESAT
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,89;ALESAT
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,99;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,39;IPIRANGA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,29;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,59;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,49;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,09;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,55;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,49;RAIZEN
NE;RN;NATAL;GASOLINA;02/01/2024;5,95;VIBRA
NE;RN;NATAL;ETANOL;02/01/2024;4,15;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,19;BRANCA
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,94;BRANCA
N;AM;MANAUS;GASOLINA;02/01/2024;5,79;IPIRANGA
N;AM;MANAUS;ETANOL;02/01/2024;4,29;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;4,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;2,97;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,69;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,89;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,19;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,09;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,59;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,79;RAIZEN
SE;MG;BELO HORIZONTE;GASOLINA;02/01/2024;5,29;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;02/01/2024;3,29;VIBRA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,49;VIBRA
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,29;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,29;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,79;BRANCA
N;AM;MANAUS;GASOLINA;02/01/2024;5,69;ATEM' S
N;AM;MANAUS;ETANOL;02/01/2024;4,25;ATEM' S
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;ATEM' S
N;AM;MANAUS;ETANOL;02/01/2024;4,25;ATEM' S
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,09;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,57;BRANCA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,38;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,97;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,67;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,54;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,59;IPIRANGA
N;AM;MANAUS;GASOLINA;02/01/2024;5,65;SABBÁ
N;AM;MANAUS;ETANOL;02/01/2024;4,25;SABBÁ
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,05;RAIZEN
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,49;BRANCA
N;RO;PORTO VELHO;ETANOL;02/01/2024;4,88;BRANCA
SE;SP;SAO PAULO;GASOLINA;02/01/2024;5,49;RAIZEN
SE;SP;SAO PAULO;ETANOL;02/01/2024;3,29;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,39;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,79;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,59;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,79;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,19;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,55;BRANCA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,49;ATEM' S
N;RO;PORTO VELHO;ETANOL;02/01/2024;4,99;ATEM' S
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;4,29;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,69;RAIZEN
N;AM;MANAUS;GASOLINA;02/01/2024;5,79;ATEM' S
N;AM;MANAUS;ETANOL;02/01/2024;4,79;ATEM' S
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,89;SP
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;SP
NE;RN;NATAL;GASOLINA;02/01/2024;5,95;ALESAT
NE;RN;NATAL;ETANOL;02/01/2024;4,28;ALESAT
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;BRANCA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,69;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,99;RAIZEN
N;RR;BOA VISTA;GASOLINA;02/01/2024;5,89;BRANCA
NE;RN;NATAL;GASOLINA;02/01/2024;5,99;ALESAT
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,74;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,99;IPIRANGA
CO;DF;BRASILIA;GASOLINA;02/01/2024;5,45;BRANCA
CO;DF;BRASILIA;ETANOL;02/01/2024;3,57;BRANCA
CO;DF;BRASILIA;GASOLINA;02/01/2024;5,72;VIBRA
CO;DF;BRASILIA;GASOLINA;02/01/2024;5,49;BRANCA
CO;DF;BRASILIA;ETANOL;02/01/2024;3,47;BRANCA
CO;DF;BRASILIA;GASOLINA;02/01/2024;5,59;IPIRANGA
CO;DF;BRASILIA;ETANOL;02/01/2024;3,57;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,95;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;VIBRA
N;AM;MANAUS;GASOLINA;02/01/2024;5,69;ATEM' S
N;AM;MANAUS;ETANOL;02/01/2024;4,29;ATEM' S
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,49;VIBRA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,49;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,97;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,17;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;IPIRANGA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,69;IPIRANGA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,48;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,99;RAIZEN
N;TO;PALMAS;GASOLINA;02/01/2024;5,7;VIBRA
N;RR;BOA VISTA;GASOLINA;02/01/2024;5,89;VIBRA
N;RR;BOA VISTA;ETANOL;02/01/2024;4,79;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;SP
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,49;SP
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,89;IPIRANGA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;IPIRANGA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,48;BRANCA
N;RO;PORTO VELHO;ETANOL;02/01/2024;5,25;BRANCA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,46;EQUADOR
N;RO;PORTO VELHO;ETANOL;02/01/2024;4,99;EQUADOR
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,29;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,69;BRANCA
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,47;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,29;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,79;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,94;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;RAIZEN
N;RO;PORTO VELHO;GASOLINA;02/01/2024;6,49;SABBÁ
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,68;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,99;VIBRA
N;AM;MANAUS;GASOLINA;02/01/2024;5,79;IPIRANGA
N;AM;MANAUS;ETANOL;02/01/2024;4,39;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,69;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,89;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,79;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;02/01/2024;5,39;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;02/01/2024;3,69;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;RAIZEN
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,69;RAIZEN
CO;DF;BRASILIA;GASOLINA;02/01/2024;5,24;RAIZEN
CO;DF;BRASILIA;ETANOL;02/01/2024;3,69;RAIZEN
NE;RN;NATAL;GASOLINA;02/01/2024;5,95;ALESAT
NE;RN;NATAL;ETANOL;02/01/2024;4,45;ALESAT
CO;DF;BRASILIA;GASOLINA;02/01/2024;5,19;BRANCA
CO;DF;BRASILIA;ETANOL;02/01/2024;3,39;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;3,99;VIBRA
N;TO;PALMAS;GASOLINA;02/01/2024;5,53;BRANCA
N;TO;PALMAS;ETANOL;02/01/2024;3,85;BRANCA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,99;VIBRA
NE;CE;FORTALEZA;ETANOL;02/01/2024;4,49;VIBRA
NE;CE;FORTALEZA;GASOLINA;02/01/2024;5,95;VIBRA
